Date,VisitorArrivals,FXAgainstChina,CovidCases,CovidDeaths,FSI,GDPPerCap,GDP,Population,HotelsCount,RoomsCount,TravelPolicy,Temperature,Precipitation,GlobalCovidTrend,Latitude,Longitude,DistFromChina,Country
2001-12-01,12728.0,0.120919,0.0,0.0,,50495.5,14495091416001.666,287056702.0,46731.583333333336,4381072.833333333,0.0,-1.3,57.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-01-01,19757.0,0.120919,0.0,0.0,,50529.0,14515875618547.0,287279312.0,46773.0,4397534.0,0.0,-1.3,55.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-02-01,15189.0,0.120919,0.0,0.0,,50612.416666666664,14550729056593.916,287490667.0,46794.0,4399047.5,0.0,-0.7,35.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-03-01,15667.0,0.120919,0.0,0.0,,50695.833333333336,14585582494640.834,287702021.0,46815.0,4400561.0,0.0,1.4,59.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-04-01,17847.0,0.120919,0.0,0.0,,50779.25,14620435932687.75,287913376.0,46836.0,4402074.5,0.0,8.5,53.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-05-01,21047.0,0.120919,0.0,0.0,,50862.666666666664,14655289370734.666,288124730.0,46857.0,4403588.0,0.0,13.1,61.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-06-01,21078.0,0.120919,0.0,0.0,,50946.083333333336,14690142808781.584,288336085.0,46878.0,4405101.5,0.0,19.1,61.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-07-01,22608.0,0.120919,0.0,0.0,,51029.5,14724996246828.5,288547440.0,46899.0,4406615.0,0.0,21.8,66.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-08-01,25750.0,0.120919,0.0,0.0,,51112.916666666664,14759849684875.416,288758794.0,46920.0,4408128.5,0.0,20.1,66.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-09-01,19881.0,0.120919,0.0,0.0,,51196.333333333336,14794703122922.334,288970149.0,46941.0,4409642.0,0.0,16.9,73.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-10-01,17687.0,0.120919,0.0,0.0,,51279.75,14829556560969.25,289181503.0,46962.0,4411155.5,0.0,8.9,74.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-11-01,15624.0,0.120919,0.0,0.0,,51363.166666666664,14864409999016.166,289392858.0,46983.0,4412669.0,0.0,3.6,50.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2002-12-01,13430.0,0.120919,0.0,0.0,,51446.583333333336,14899263437063.084,289604212.0,47004.0,4414182.5,0.0,-0.3,72.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-01-01,18005.0,0.120919,0.0,0.0,,51530.0,14934116875110.0,289815567.0,47025.0,4415696.0,0.0,-2.3,36.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-02-01,13129.0,0.120919,0.0,0.0,,51652.083333333336,14980707500447.584,290027158.0,47099.5,4415380.333333333,0.0,-1.7,62.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-03-01,10760.0,0.120919,0.0,0.0,,51774.166666666664,15027298125785.166,290238750.0,47174.0,4415064.666666667,0.0,2.8,58.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-04-01,7035.0,0.120919,0.0,0.0,,51896.25,15073888751122.75,290450341.0,47248.5,4414749.0,0.0,8.5,60.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-05-01,6441.0,0.120919,0.0,0.0,,52018.333333333336,15120479376460.334,290661932.0,47323.0,4414433.333333333,0.0,13.7,74.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-06-01,8610.0,0.120919,0.0,0.0,,52140.416666666664,15167070001797.916,290873524.0,47397.5,4414117.666666667,0.0,18.1,81.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-07-01,13404.0,0.120919,0.0,0.0,,52262.5,15213660627135.5,291085115.0,47472.0,4413802.0,0.0,21.7,68.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-08-01,19216.0,0.120919,0.0,0.0,,52384.583333333336,15260251252473.084,291296706.0,47546.5,4413486.333333333,0.0,21.1,71.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-09-01,17011.0,0.120919,0.0,0.0,,52506.666666666664,15306841877810.666,291508298.0,47621.0,4413170.666666667,0.0,15.7,69.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-10-01,14537.0,0.120919,0.0,0.0,,52628.75,15353432503148.25,291719889.0,47695.5,4412855.0,0.0,11.0,52.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-11-01,15281.0,0.120919,0.0,0.0,,52750.833333333336,15400023128485.834,291931480.0,47770.0,4412539.333333333,0.0,3.1,65.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2003-12-01,13897.0,0.120919,0.0,0.0,,52872.916666666664,15446613753823.416,292143072.0,47844.5,4412223.666666667,0.0,-1.2,62.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-01-01,18089.0,0.120919,0.0,0.0,,52995.0,15493204379161.0,292354663.0,47919.0,4411908.0,0.0,-4.3,50.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-02-01,14123.0,0.120919,0.0,0.0,,53108.166666666664,15538254216254.166,292574567.0,47954.666666666664,4411121.166666667,0.0,-1.6,58.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-03-01,16211.0,0.120919,0.0,0.0,,53221.333333333336,15583304053347.334,292794471.0,47990.333333333336,4410334.333333333,0.0,4.3,48.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-04-01,14953.0,0.120919,0.0,0.0,,53334.5,15628353890440.5,293014374.0,48026.0,4409547.5,0.0,8.9,57.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-05-01,16623.0,0.120919,0.0,0.0,,53447.666666666664,15673403727533.666,293234278.0,48061.666666666664,4408760.666666667,0.0,14.7,75.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-06-01,16847.0,0.120919,0.0,0.0,,53560.833333333336,15718453564626.834,293454182.0,48097.333333333336,4407973.833333333,0.0,18.4,79.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-07-01,17876.0,0.120919,0.0,0.0,,53674.0,15763503401720.0,293674086.0,48133.0,4407187.0,0.0,21.0,75.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-08-01,20460.0,0.120919,0.0,0.0,,53787.166666666664,15808553238813.166,293893990.0,48168.666666666664,4406400.166666667,0.0,19.6,74.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-09-01,17321.0,0.120919,0.0,0.0,,53900.333333333336,15853603075906.334,294113894.0,48204.333333333336,4405613.333333333,0.0,16.2,76.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-10-01,17251.0,0.120919,0.0,0.0,,54013.5,15898652912999.5,294333798.0,48240.0,4404826.5,0.0,10.5,74.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-11-01,16643.0,0.120919,0.0,0.0,,54126.666666666664,15943702750092.666,294553701.0,48275.666666666664,4404039.666666667,0.0,3.9,77.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2004-12-01,16147.0,0.120919,0.0,0.0,,54239.833333333336,15988752587185.834,294773605.0,48311.333333333336,4403252.833333333,0.0,-1.0,59.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-01-01,21184.0,0.120919,0.0,0.0,,54353.0,16033802424279.0,294993509.0,48347.0,4402466.0,0.0,-2.4,68.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-02-01,17709.0,0.120919,0.0,0.0,,54437.583333333336,16071521067929.666,295223965.0,48387.25,4401380.75,0.0,-0.1,52.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-03-01,17679.0,0.120919,0.0,0.0,,54522.166666666664,16109239711580.334,295454420.0,48427.5,4400295.5,0.0,3.0,55.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-04-01,18653.0,0.120919,0.0,0.0,,54606.75,16146958355231.0,295684876.0,48467.75,4399210.25,0.0,8.4,59.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-05-01,23201.0,0.120919,0.0,0.0,,54691.333333333336,16184676998881.666,295915332.0,48508.0,4398125.0,0.0,13.7,64.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-06-01,23262.0,0.120919,0.0,0.0,,54775.916666666664,16222395642532.334,296145787.0,48548.25,4397039.75,0.0,18.9,75.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-07-01,26597.0,0.121716,0.0,0.0,,54860.5,16260114286183.0,296376243.0,48588.5,4395954.5,0.0,21.8,68.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-08-01,29024.0,0.123431,0.0,0.0,,54945.083333333336,16297832929833.666,296606699.0,48628.75,4394869.25,0.0,20.8,76.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-09-01,25234.0,0.123581,0.0,0.0,,55029.666666666664,16335551573484.334,296837154.0,48669.0,4393784.0,0.0,17.3,60.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-10-01,25450.0,0.12362,0.0,0.0,,55114.25,16373270217135.0,297067610.0,48709.25,4392698.75,0.0,10.4,61.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-11-01,21265.0,0.123704,0.0,0.0,,55198.833333333336,16410988860785.666,297298066.0,48749.5,4391613.5,0.0,3.4,57.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2005-12-01,21014.0,0.123828,0.0,0.0,,55283.416666666664,16448707504436.334,297528521.0,48789.75,4390528.25,0.0,-1.7,59.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-01-01,27032.0,0.12397,0.0,0.0,34.5,55368.0,16486426148087.0,297758977.0,48830.0,4389443.0,0.0,-0.2,64.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-02-01,17549.0,0.124207,0.0,0.0,34.5,55410.083333333336,16512221310848.916,297996431.0,48900.166666666664,4396672.0,0.0,-0.9,40.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-03-01,20507.0,0.124455,0.0,0.0,34.5,55452.166666666664,16538016473610.834,298233885.0,48970.333333333336,4403901.0,0.0,2.4,52.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-04-01,24281.0,0.124757,0.0,0.0,34.5,55494.25,16563811636372.75,298471339.0,49040.5,4411130.0,0.0,9.5,61.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-05-01,26202.0,0.124761,0.0,0.0,34.5,55536.333333333336,16589606799134.666,298708793.0,49110.666666666664,4418359.0,0.0,14.5,54.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-06-01,26193.0,0.124895,0.0,0.0,34.5,55578.416666666664,16615401961896.584,298946247.0,49180.833333333336,4425588.0,0.0,19.2,65.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-07-01,33874.0,0.125151,0.0,0.0,34.5,55620.5,16641197124658.5,299183701.0,49251.0,4432817.0,0.0,22.2,62.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-08-01,32440.0,0.125428,0.0,0.0,34.5,55662.583333333336,16666992287420.416,299421155.0,49321.166666666664,4440046.0,0.0,20.5,76.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-09-01,32406.0,0.126081,0.0,0.0,34.5,55704.666666666664,16692787450182.334,299658609.0,49391.333333333336,4447275.0,0.0,15.5,71.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-10-01,29735.0,0.126551,0.0,0.0,34.5,55746.75,16718582612944.25,299896063.0,49461.5,4454504.0,0.0,9.4,72.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-11-01,26979.0,0.127177,0.0,0.0,34.5,55788.833333333336,16744377775706.166,300133517.0,49531.666666666664,4461733.0,0.0,3.0,60.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2006-12-01,23252.0,0.127838,0.0,0.0,34.5,55830.916666666664,16770172938468.084,300370971.0,49601.833333333336,4468962.0,0.0,-0.2,63.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-01-01,32021.0,0.128399,0.0,0.0,33.6,55873.0,16795968101230.0,300608425.0,49672.0,4476191.0,0.0,-3.3,59.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-02-01,24728.0,0.129031,0.0,0.0,33.6,55822.916666666664,16794152047306.834,300848225.0,49616.75,4488704.083333333,0.0,-2.6,42.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-03-01,25958.0,0.12923,0.0,0.0,33.6,55772.833333333336,16792335993383.666,301088024.0,49561.5,4501217.166666667,0.0,3.7,54.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-04-01,27571.0,0.129464,0.0,0.0,33.6,55722.75,16790519939460.5,301327824.0,49506.25,4513730.25,0.0,8.0,57.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-05-01,32712.0,0.130308,0.0,0.0,33.6,55672.666666666664,16788703885537.334,301567624.0,49451.0,4526243.333333333,0.0,14.5,60.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-06-01,32585.0,0.131022,0.0,0.0,33.6,55622.583333333336,16786887831614.166,301807424.0,49395.75,4538756.416666667,0.0,19.0,67.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-07-01,43288.0,0.132008,0.0,0.0,33.6,55572.5,16785071777691.0,302047224.0,49340.5,4551269.5,0.0,21.6,71.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-08-01,44194.0,0.132048,0.0,0.0,33.6,55522.416666666664,16783255723767.834,302287023.0,49285.25,4563782.583333333,0.0,21.4,64.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-09-01,40170.0,0.132936,0.0,0.0,33.6,55472.333333333336,16781439669844.666,302526823.0,49230.0,4576295.666666667,0.0,17.0,62.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-10-01,34510.0,0.133289,0.0,0.0,33.6,55422.25,16779623615921.5,302766623.0,49174.75,4588808.75,0.0,11.0,71.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-11-01,31025.0,0.134764,0.0,0.0,33.6,55372.166666666664,16777807561998.334,303006422.0,49119.5,4601321.833333333,0.0,4.0,39.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2007-12-01,28643.0,0.135662,0.0,0.0,33.6,55322.083333333336,16775991508075.166,303246222.0,49064.25,4613834.916666667,0.0,-1.6,70.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-01-01,42741.0,0.13811,0.0,0.0,32.8,55272.0,16774175454152.0,303486022.0,49009.0,4626348.0,0.0,-3.8,58.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-02-01,31717.0,0.139551,0.0,0.0,32.8,55115.916666666664,16739379971236.5,303721151.0,49018.0,4637660.25,0.0,-1.9,59.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-03-01,34930.0,0.141361,0.0,0.0,32.8,54959.833333333336,16704584488321.0,303956279.0,49027.0,4648972.5,0.0,2.3,58.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-04-01,37388.0,0.142878,0.0,0.0,32.8,54803.75,16669789005405.5,304191408.0,49036.0,4660284.75,0.0,7.6,61.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-05-01,45299.0,0.143432,0.0,0.0,32.8,54647.666666666664,16634993522490.0,304426536.0,49045.0,4671597.0,0.0,13.3,66.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-06-01,41029.0,0.144964,0.0,0.0,32.8,54491.583333333336,16600198039574.5,304661665.0,49054.0,4682909.25,0.0,18.7,71.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-07-01,50594.0,0.146275,0.0,0.0,32.8,54335.5,16565402556659.0,304896794.0,49063.0,4694221.5,0.0,21.0,74.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-08-01,55426.0,0.145947,0.0,0.0,32.8,54179.416666666664,16530607073743.5,305131922.0,49072.0,4705533.75,0.0,20.1,73.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-09-01,49184.0,0.146249,0.0,0.0,32.8,54023.333333333336,16495811590828.0,305367051.0,49081.0,4716846.0,0.0,16.2,67.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-10-01,37264.0,0.146281,0.0,0.0,32.8,53867.25,16461016107912.5,305602179.0,49090.0,4728158.25,0.0,9.1,57.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-11-01,33916.0,0.14643,0.0,0.0,32.8,53711.166666666664,16426220624997.0,305837308.0,49099.0,4739470.5,0.0,3.2,50.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2008-12-01,33470.0,0.145848,0.0,0.0,32.8,53555.083333333336,16391425142081.5,306072436.0,49108.0,4750782.75,0.0,-2.7,67.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-01-01,58378.0,0.146289,0.0,0.0,34.0,53399.0,16356629659166.0,306307565.0,49117.0,4762095.0,0.0,-3.8,46.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-02-01,27692.0,0.146267,0.0,0.0,34.0,53475.416666666664,16392263846376.084,306532890.0,49143.5,4765411.25,0.0,-0.8,41.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-03-01,33123.0,0.146359,0.0,0.0,34.0,53551.833333333336,16427898033586.166,306758216.0,49170.0,4768727.5,0.0,2.4,63.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-04-01,37288.0,0.146394,0.0,0.0,34.0,53628.25,16463532220796.25,306983541.0,49196.5,4772043.75,0.0,7.8,64.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-05-01,32991.0,0.146532,0.0,0.0,34.0,53704.666666666664,16499166408006.334,307208866.0,49223.0,4775360.0,0.0,14.2,73.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-06-01,33737.0,0.146331,0.0,0.0,34.0,53781.083333333336,16534800595216.416,307434192.0,49249.5,4778676.25,0.0,18.4,68.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-07-01,44867.0,0.146372,0.0,0.0,34.0,53857.5,16570434782426.5,307659517.0,49276.0,4781992.5,0.0,20.7,73.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-08-01,74798.0,0.14636,0.0,0.0,34.0,53933.916666666664,16606068969636.584,307884842.0,49302.5,4785308.75,0.0,19.9,71.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-09-01,56886.0,0.146449,0.0,0.0,34.0,54010.333333333336,16641703156846.666,308110168.0,49329.0,4788625.0,0.0,16.7,64.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-10-01,44277.0,0.146476,0.0,0.0,34.0,54086.75,16677337344056.75,308335493.0,49355.5,4791941.25,0.0,8.5,97.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-11-01,38269.0,0.14647,0.0,0.0,34.0,54163.166666666664,16712971531266.834,308560818.0,49382.0,4795257.5,0.0,4.1,46.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2009-12-01,42511.0,0.146462,0.0,0.0,34.0,54239.583333333336,16748605718476.916,308786144.0,49408.5,4798573.75,0.0,-3.3,69.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-01-01,67351.0,0.146476,0.0,0.0,35.3,54316.0,16784239905687.0,309011469.0,49435.0,4801890.0,0.0,-3.6,63.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-02-01,51496.0,0.14643,0.0,0.0,35.3,54352.916666666664,16807384838493.834,309225851.0,49464.666666666664,4807968.916666667,0.0,-2.3,49.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-03-01,45323.0,0.146492,0.0,0.0,35.3,54389.833333333336,16830529771300.666,309440233.0,49494.333333333336,4814047.833333333,0.0,3.1,55.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-04-01,49694.0,0.146502,0.0,0.0,35.3,54426.75,16853674704107.5,309654614.0,49524.0,4820126.75,0.0,9.1,54.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-05-01,60860.0,0.146459,0.0,0.0,35.3,54463.666666666664,16876819636914.334,309868996.0,49553.666666666664,4826205.666666667,0.0,13.7,71.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-06-01,66178.0,0.146656,0.0,0.0,35.3,54500.583333333336,16899964569721.166,310083378.0,49583.333333333336,4832284.583333333,0.0,19.1,83.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-07-01,85850.0,0.147565,0.0,0.0,35.3,54537.5,16923109502528.0,310297760.0,49613.0,4838363.5,0.0,21.4,82.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-08-01,111891.0,0.147324,0.0,0.0,35.3,54574.416666666664,16946254435334.834,310512142.0,49642.666666666664,4844442.416666667,0.0,21.1,66.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-09-01,81222.0,0.148299,0.0,0.0,35.3,54611.333333333336,16969399368141.666,310726524.0,49672.333333333336,4850521.333333333,0.0,16.8,71.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-10-01,69389.0,0.149979,0.0,0.0,35.3,54648.25,16992544300948.5,310940906.0,49702.0,4856600.25,0.0,10.8,52.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-11-01,53676.0,0.150297,0.0,0.0,35.3,54685.166666666664,17015689233755.334,311155287.0,49731.666666666664,4862679.166666667,0.0,3.4,57.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2010-12-01,58808.0,0.150447,0.0,0.0,35.3,54722.083333333336,17038834166562.166,311369669.0,49761.333333333336,4868758.083333333,0.0,-2.9,58.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-01-01,103137.0,0.151543,0.0,0.0,34.8,54759.0,17061979099369.0,311584051.0,49791.0,4874837.0,0.0,-3.7,48.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-02-01,63619.0,0.151922,0.0,0.0,34.8,54827.5,17094731102522.584,311789037.0,49827.25,4876987.416666667,0.0,-2.2,56.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-03-01,56951.0,0.152322,0.0,0.0,34.8,54896.0,17127483105676.166,311994023.0,49863.5,4879137.833333333,0.0,2.8,65.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-04-01,63664.0,0.153186,0.0,0.0,34.8,54964.5,17160235108829.75,312199010.0,49899.75,4881288.25,0.0,8.3,69.2,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-05-01,88889.0,0.153958,0.0,0.0,34.8,55033.0,17192987111983.334,312403996.0,49936.0,4883438.666666667,0.0,13.4,74.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-06-01,85309.0,0.154447,0.0,0.0,34.8,55101.5,17225739115136.916,312608982.0,49972.25,4885589.083333333,0.0,18.8,64.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-07-01,139478.0,0.154842,0.0,0.0,34.8,55170.0,17258491118290.5,312813968.0,50008.5,4887739.5,0.0,22.0,68.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-08-01,154686.0,0.156147,0.0,0.0,34.8,55238.5,17291243121444.084,313018954.0,50044.75,4889889.916666667,0.0,21.2,69.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-09-01,113528.0,0.156487,0.0,0.0,34.8,55307.0,17323995124597.666,313223940.0,50081.0,4892040.333333333,0.0,16.6,68.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-10-01,90206.0,0.156988,0.0,0.0,34.8,55375.5,17356747127751.25,313428926.0,50117.25,4894190.75,0.0,10.4,58.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-11-01,73684.0,0.157342,0.0,0.0,34.8,55444.0,17389499130904.834,313633913.0,50153.5,4896341.166666667,0.0,2.8,65.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2011-12-01,79136.0,0.157717,0.0,0.0,34.8,55512.5,17422251134058.416,313838899.0,50189.75,4898491.583333333,0.0,-0.7,60.3,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-01-01,161730.0,0.15841,0.0,0.0,34.8,55581.0,17455003137212.0,314043885.0,50226.0,4900642.0,0.0,-2.5,57.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-02-01,66041.0,0.158725,0.0,0.0,34.8,55633.75,17482609170196.084,314240273.0,50427.416666666664,4902800.416666667,0.0,0.4,51.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-03-01,84185.0,0.158424,0.0,0.0,34.8,55686.5,17510215203180.166,314436661.0,50628.833333333336,4904958.833333333,0.0,5.3,64.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-04-01,100429.0,0.158725,0.0,0.0,34.8,55739.25,17537821236164.25,314633048.0,50830.25,4907117.25,0.0,9.7,55.8,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-05-01,118026.0,0.15826,0.0,0.0,34.8,55792.0,17565427269148.334,314829436.0,51031.666666666664,4909275.666666667,0.0,14.8,61.1,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-06-01,121226.0,0.157215,0.0,0.0,34.8,55844.75,17593033302132.418,315025824.0,51233.083333333336,4911434.083333333,0.0,19.3,58.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-07-01,152607.0,0.156962,0.0,0.0,34.8,55897.5,17620639335116.5,315222212.0,51434.5,4913592.5,0.0,22.3,69.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-08-01,211652.0,0.157232,0.0,0.0,34.8,55950.25,17648245368100.582,315418600.0,51635.916666666664,4915750.916666667,0.0,20.8,67.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-09-01,151130.0,0.158177,0.0,0.0,34.8,56003.0,17675851401084.668,315614988.0,51837.333333333336,4917909.333333333,0.0,16.5,70.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-10-01,111714.0,0.15941,0.0,0.0,34.8,56055.75,17703457434068.75,315811376.0,52038.75,4920067.75,0.0,9.6,60.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-11-01,87084.0,0.16035,0.0,0.0,34.8,56108.5,17731063467052.832,316007763.0,52240.166666666664,4922226.166666667,0.0,3.0,38.7,0.0,37.09024,-95.712891,11671.172680808118,USA
2012-12-01,99679.0,0.160366,0.0,0.0,34.8,56161.25,17758669500036.918,316204151.0,52441.583333333336,4924384.583333333,0.0,-1.1,69.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2013-01-01,173113.0,0.160681,0.0,0.0,33.5,56214.0,17786275533021.0,316400539.0,52643.0,4926543.0,0.0,-2.2,62.4,0.0,37.09024,-95.712891,11671.172680808118,USA
2013-02-01,122672.0,0.160407,0.0,0.0,33.5,56297.25,17823448225815.5,316589946.0,52687.333333333336,4930889.833333333,0.0,-1.3,53.6,0.0,37.09024,-95.712891,11671.172680808118,USA
2013-03-01,103531.0,0.160841,0.0,0.0,33.5,56380.5,17860620918610.0,316779353.0,52731.666666666664,4935236.666666667,0.0,1.7,44.5,0.0,37.09024,-95.712891,11671.172680808118,USA
2013-04-01,113835.0,0.161685,0.0,0.0,33.5,56463.75,17897793611404.5,316968760.0,52776.0,4939583.5,0.0,6.6,69.9,0.0,37.09024,-95.712891,11671.172680808118,USA
2013-05-01,150344.0,0.162857,0.0,0.0,33.5,56547.0,17934966304199.0,317158167.0,52820.333333333336,4943930.333333333,0.0,13.6,86.0,0.0,37.09024,-95.712891,11671.172680808118,USA
2013-06-01,155402.0,0.163014,0.0,0.0,33.5,56630.25,17972138996993.5,317347574.0,52864.666666666664,4948277.166666667,0.0,19.4,82.6,0.0,37.09024,-95.712891,11671.172680808118,USA
